id,location_id,sales_id,features_id,assessorID,legalDescription,ownerOccupied,yearBuilt,zoning,propertyType,taxAssessment,propertyTaxes,subdivision
"5403-Shadow-Lake-Dr,-San-Antonio,-TX-78244",205,139,185,05076-110-0120,CB 5076A BLK 10 LOT 12,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 105270, 'land': 18560, 'improvements': 86710}, '2019': {'value': 106000, 'land': 23210, 'improvements': 82790}, '2020': {'value': 110000, 'land': 23210, 'improvements': 86790}, '2021': {'value': 139190, 'land': 44180, 'improvements': 95010}, '2022': {'value': 166450, 'land': 48590, 'improvements': 117860}, '2023': {'value': 190510, 'land': 58250, 'improvements': 132260}}","{'2019': {'total': 2349}, '2021': {'total': 2818}, '2022': {'total': 3448}, '2023': {'total': 3591}}",CONV A/S CODE
"5406-Shadow-Lake-Dr,-San-Antonio,-TX-78244",206,140,186,05076-111-0040,CB 5076A BLK 11 LOT 4,0.0,1977.0,unknown,Single Family,"{'2018': {'value': 90882, 'land': 17720, 'improvements': 74560}, '2019': {'value': 99240, 'land': 22140, 'improvements': 77100}, '2020': {'value': 104180, 'land': 22140, 'improvements': 82040}, '2021': {'value': 121830, 'land': 40700, 'improvements': 81130}, '2022': {'value': 140000, 'land': 44830, 'improvements': 95170}, '2023': {'value': 155000, 'land': 53720, 'improvements': 101280}}","{'2019': {'total': 2200}, '2021': {'total': 2589}, '2022': {'total': 2902}, '2023': {'total': 2924}}",CONV A/S CODE
"5625-Lochmoor,-San-Antonio,-TX-78244",207,0,0,Uknown,unknown,0.0,0.0,unknown,unknown,{},unknown,unknown
"6914-Quail-Lk,-San-Antonio,-TX-78244",208,141,187,05080-504-0010,CB 5080E BLK 4 LOT 1 WOODLAKE PARK UT-1,1.0,1985.0,unknown,Single Family,"{'2019': {'value': 135418, 'land': 24220, 'improvements': 112320}, '2020': {'value': 143740, 'land': 24220, 'improvements': 119520}, '2021': {'value': 158114, 'land': 46850, 'improvements': 118310}, '2022': {'value': 195610, 'land': 51500, 'improvements': 144110}, '2023': {'value': 222790, 'land': 61780, 'improvements': 161010}}","{'2019': {'total': 2656}, '2021': {'total': 3036}, '2022': {'total': 2995}, '2023': {'total': 2397}}",WOODLAKE PARK
"5607-Lochmoor,-San-Antonio,-TX-78244",209,21,188,05080-214-0380,CB 5080B BLK 14 LOT 38 WOODLAKE DUPLEX UT-1,0.0,1984.0,unknown,Duplex-Triplex,"{'2018': {'value': 195000, 'land': 29000, 'improvements': 166000}, '2019': {'value': 235000, 'land': 29000, 'improvements': 206000}, '2020': {'value': 240000, 'land': 29000, 'improvements': 211000}, '2022': {'value': 310000, 'land': 49320, 'improvements': 260680}, '2023': {'value': 310000, 'land': 59130, 'improvements': 250870}}","{'2019': {'total': 5200}, '2021': {'total': 5941}, '2022': {'total': 6420}, '2023': {'total': 5844}}",CONV A/S CODE
"5607-Lochmoor,---1,-San-Antonio,-TX-78244",210,0,0,Uknown,unknown,0.0,0.0,unknown,unknown,unknown,unknown,unknown
"325-Sw-Trafalgar-Pkwy,-Cape-Coral,-FL-33991",211,142,189,23-44-23-C3-01997.0570,CAPE CORAL UNIT 28 BLK.1997 PB 14 PG 103 LOTS 57 + 58,0.0,2018.0,R1-D,Single Family,"{'2021': {'value': 186827, 'land': 26000, 'improvements': 160827}, '2022': {'value': 251660, 'land': 39312, 'improvements': 212348}}","{'2021': {'total': 3812}, '2022': {'total': 4637}}",CAPE CORAL
"6636-W-William-Cannon-Dr,-Austin,-TX-78735",212,143,190,Uknown,unknown,0.0,1997.0,unknown,Apartment,unknown,unknown,unknown
"13529-Coleto-Creek-Trl,-Austin,-TX-78732",213,144,191,0143530113,LOT 139 BLK A STEINER RANCH PHS 1 SEC 6F,1.0,2008.0,unknown,Single Family,"{'2022': {'value': 2352862, 'land': 840000, 'improvements': 1512862}, '2023': {'value': 2162504, 'land': 728000, 'improvements': 1434504}}",{'2022': {'total': 49879}},STEINER RANCH PHS 1 SEC 6F
"7011-W-Parmer-Ln,-Austin,-TX-78729",214,0,190,Uknown,unknown,0.0,2000.0,unknown,Apartment,unknown,unknown,unknown
"7001-S-Congress-Ave,-Austin,-TX-78745",215,145,190,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"8109-Wolf-Jaw-Cv,-Austin,-TX-78729",216,146,192,R-16-4105-000J-0028,HUNTERS CHASE SEC 5 AMENDED BLOCK J LOT 28,0.0,1986.0,unknown,Single Family,"{'2019': {'value': 305713, 'land': 66768, 'improvements': 238945}, '2020': {'value': 322705, 'land': 77063, 'improvements': 245642}, '2022': {'value': 375929, 'land': 85000, 'improvements': 290929}}","{'2019': {'total': 6462}, '2020': {'total': 1219}, '2022': {'total': 11076}}",HUNTERS CHASE
"5200-N-Lamar-Blvd,-Austin,-TX-78751",217,0,193,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"1301-W-5th-St,-Austin,-TX-78703",218,0,194,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"5120-Mansfield-View-Ct,-Austin,-TX-78732",219,147,195,0152440716,LOT 138 HUGHES PARK LAKE SUBD 2,0.0,2001.0,unknown,Single Family,"{'2022': {'value': 2272503, 'land': 247500, 'improvements': 2025003}}",{'2022': {'total': 43887}},HUGHES PARK LAKE
"1044-Camino-Ln,-Costa,-Austin,-TX-78752",220,0,190,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"12300-Riata-Trace-Pkwy,-Austin,-TX-78727",221,0,190,Uknown,unknown,0.0,1990.0,unknown,Apartment,unknown,unknown,unknown
"4913-Wing-Rd,-Austin,-TX-78749",222,148,196,0410280720,LOT 5 BLK M WESTCREEK PHS 3 SEC 1,0.0,1981.0,unknown,Single Family,"{'2019': {'value': 348100, 'land': 175000, 'improvements': 173100}, '2020': {'value': 348100, 'land': 175000, 'improvements': 173100}, '2021': {'value': 372516, 'land': 175000, 'improvements': 197516}, '2022': {'value': 509690, 'land': 250000, 'improvements': 259690}}","{'2017': {'total': 6455}, '2020': {'total': 7700}, '2021': {'total': 8108}, '2022': {'total': 10066}}",WESTCREEK PHS 3 SEC 1
"924-Cavalry-Ride-Trl,-Austin,-TX-78732",223,149,197,0137500872,LOT 31 BLK F STEINER RANCH PHS 1 SEC 9,1.0,2006.0,unknown,Single Family,"{'2020': {'value': 429766, 'land': 70000, 'improvements': 359766}, '2022': {'value': 861325, 'land': 300000, 'improvements': 561325}}","{'2020': {'total': 10562}, '2022': {'total': 16976}}",STEINER RANCH PHS 1 SEC 9
"2401-Manor-Rd,-Apt-209,-Austin,-TX-78722",224,150,198,0212102247,EAST UNIVERSITY PLACE CONDOMINIUMS UNT 209 PLUS 1.38 % INT IN COM AREA,0.0,1963.0,unknown,Condo,"{'2019': {'value': 205000, 'land': 25340, 'improvements': 179660}, '2020': {'value': 205000, 'land': 25340, 'improvements': 179660}, '2021': {'value': 185492, 'land': 25340, 'improvements': 160152}, '2022': {'value': 240040, 'land': 54902, 'improvements': 185138}, '2023': {'value': 257687, 'land': 68142, 'improvements': 189545}}","{'2019': {'total': 4397}, '2021': {'total': 4038}, '2022': {'total': 4741}}",EAST UNIVERSITY PLACE CONDOMINIUMS
"800-W-38th-St,-Austin,-TX-78705",225,0,199,Uknown,unknown,0.0,1997.0,unknown,Apartment,unknown,unknown,unknown
"2426-E-6th-St,-Unit-242,-Austin,-TX-78702",226,0,200,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"4811-Burnet-Rd,-Austin,-TX-78756",227,151,201,0224030210,ABS 697 SUR 7 SPEAR G W ACR .79,0.0,2019.0,unknown,Apartment,"{'2020': {'value': 12090440, 'land': 3100950, 'improvements': 8989490}, '2022': {'value': 14093799, 'land': 3617775, 'improvements': 10476024}}","{'2020': {'total': 269214}, '2022': {'total': 278342}}",SPEAR G W
"1500-E-Riverside-Dr,-Austin,-TX-78741",228,152,199,Uknown,unknown,0.0,1963.0,unknown,Apartment,unknown,unknown,unknown
"8801-N-Fm-620-Rd,-Austin,-TX-78726",229,0,190,Uknown,unknown,0.0,1998.0,unknown,Apartment,unknown,unknown,unknown
"2104-E-Anderson-Ln,-Austin,-TX-78752",230,0,202,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"7401-N-Lamar-Blvd,-Austin,-TX-78752",231,153,203,Uknown,unknown,0.0,1973.0,unknown,Apartment,unknown,unknown,unknown
"12430-Metric-Blvd,-Austin,-TX-78758",232,0,204,Uknown,unknown,0.0,2006.0,unknown,Apartment,unknown,unknown,unknown
"6500-Champion-Grandview-Way,-Austin,-TX-78750",233,0,205,Uknown,unknown,0.0,2003.0,unknown,Apartment,unknown,unknown,unknown
"2402-San-Gabriel-St,-Austin,-TX-78705",234,0,0,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"360-Nueces-St,-Apt-1212,-Austin,-TX-78701",235,154,206,0107002567,UNT 1212 360 RESIDENTIAL CONDOMINIUMS AMENDED PLUS .1952 % INT IN COM AREA,0.0,2008.0,unknown,Condo,"{'2022': {'value': 496586, 'land': 34745, 'improvements': 461841}}",{'2022': {'total': 9807}},360 RESIDENTIAL CONDOMINIUMS AMENDED
"1621-E-6th-St,-Austin,-TX-78702",236,0,207,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"8600-N-Lamar-Blvd,-Austin,-TX-78753",237,155,208,Uknown,unknown,0.0,1974.0,unknown,Apartment,unknown,unknown,unknown
"1911-Willow-Creek-Dr,-Austin,-TX-78741",238,0,209,Uknown,unknown,0.0,1965.0,unknown,Apartment,unknown,unknown,unknown
"1611-W-5th-St,-Austin,-TX-78703",239,0,210,Uknown,unknown,0.0,2009.0,unknown,Apartment,unknown,unknown,unknown
"1720-W-Wells-Branch-Pkwy,-Austin,-TX-78728",240,0,190,Uknown,unknown,0.0,1996.0,unknown,Apartment,unknown,unknown,unknown
"13145-N-Hwy,-183,-Austin,-TX-78750",241,0,211,Uknown,unknown,0.0,2007.0,unknown,Apartment,unknown,unknown,unknown
"6607-Brodie-Ln,-Austin,-TX-78745",242,0,190,Uknown,unknown,0.0,1997.0,unknown,Apartment,unknown,unknown,unknown
"3816-S-Lamar-Blvd,-Austin,-TX-78704",243,0,202,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"2504-Huntwick-Dr,-Austin,-TX-78741",244,156,212,Uknown,unknown,0.0,1979.0,unknown,Apartment,unknown,unknown,unknown
"502-W-Longspur-Blvd,-Austin,-TX-78753",245,157,213,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"1507-Kinney-Ave,-Austin,-TX-78704",246,0,208,Uknown,unknown,0.0,1982.0,unknown,Apartment,unknown,unknown,unknown
"1100-Reinli-St,-Austin,-TX-78723",247,0,208,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"1309-Zacharys-Way,-Austin,-TX-78748",248,158,214,0438231121,LOT 10 BLK A MORNINGSIDE SUBD,0.0,2011.0,unknown,Single Family,"{'2019': {'value': 268447, 'land': 75000, 'improvements': 193447}, '2021': {'value': 276171, 'land': 75000, 'improvements': 201171}, '2022': {'value': 435000, 'land': 150000, 'improvements': 285000}}","{'2019': {'total': 5758}, '2021': {'total': 6011}, '2022': {'total': 8591}}",MORNINGSIDE
"1034-Clayton-Ln,-Austin,-TX-78723",249,0,215,Uknown,unknown,0.0,1998.0,unknown,Apartment,unknown,unknown,unknown
"11511-Metric-Blvd,-Austin,-TX-78758",250,159,216,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"1403-Norwalk-Ln,-Austin,-TX-78703",251,0,199,Uknown,unknown,0.0,1963.0,unknown,Apartment,unknown,unknown,unknown
"811-E-11th-St,-Austin,-TX-78702",252,0,212,Uknown,unknown,0.0,2013.0,unknown,Apartment,unknown,unknown,unknown
"2029-E-7th-St,-Unit-134,-Austin,-TX-78702",253,0,217,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"5402-Ave-F,-Austin,-TX-78751",254,160,218,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"2819-Foster-Ln,-Austin,-TX-78757",255,0,190,Uknown,unknown,0.0,1979.0,unknown,Apartment,unknown,unknown,unknown
"13217-Vendrell-Dr,-Austin,-TX-78729",256,0,219,R-16-4648-000V-0002,MILWOOD SEC 32-A (REPLAT SEC 32) BLOCK V LOT 2,0.0,1991.0,unknown,Single Family,"{'2019': {'value': 282010, 'land': 61900, 'improvements': 220110}, '2020': {'value': 293601, 'land': 70403, 'improvements': 223198}, '2021': {'value': 357779, 'land': 75000, 'improvements': 282779}, '2022': {'value': 357779, 'land': 75000, 'improvements': 282779}}","{'2019': {'total': 6208}, '2021': {'total': 7368}, '2022': {'total': 9506}}",MILWOOD
"1511-Faro-Dr,-Austin,-TX-78741",257,0,208,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"1900-W-Saint-Johns-Ave-Unit-A,-Austin,-TX-78757",258,0,220,Uknown,unknown,0.0,0.0,unknown,Single Family,unknown,unknown,unknown
"11402-Walnut-Ridge-Dr,-Unit-B,-Austin,-TX-78753",259,0,221,Uknown,unknown,0.0,0.0,unknown,Condo,unknown,unknown,unknown
"12300-Hymeadow-Dr,-Austin,-TX-78750",260,161,202,Uknown,unknown,0.0,1984.0,unknown,Townhouse,unknown,unknown,unknown
"1908-W-Loop,-Apt-A,-Austin,-TX-78758",261,0,222,Uknown,unknown,0.0,0.0,unknown,Duplex-Triplex,unknown,unknown,unknown
"1900-Barton-Springs-Rd,-Unit-4041,-Austin,-TX-78704",262,162,223,0106040461,UNT 4041 ZILKR ON THE PARK CONDOMINIUMS PLUS .41 % INT IN COM AREA,1.0,2013.0,unknown,Condo,"{'2020': {'value': 333750, 'land': 36806, 'improvements': 296944}, '2022': {'value': 523101, 'land': 36806, 'improvements': 486295}, '2023': {'value': 455800, 'land': 63574, 'improvements': 392226}}","{'2019': {'total': 7159}, '2022': {'total': 10331}}",ZILKR ON THE PARK CONDOMINIUMS
"10122-Cassandra-Dr,-Austin,-TX-78717",263,163,224,R-16-3668-000H-0024,S6259 - DAVIS SPRING SEC 3-B BLOCK H LOT 24,1.0,1999.0,unknown,Single Family,"{'2020': {'value': 376954, 'land': 79917, 'improvements': 297037}, '2022': {'value': 440347, 'land': 90000, 'improvements': 350347}, '2023': {'value': 576637, 'land': 160000, 'improvements': 416637}}","{'2019': {'total': 7458}, '2022': {'total': 13068}}",DAVIS SPRING
"6263-Mcneil-Dr,-Austin,-TX-78729",264,0,225,Uknown,unknown,0.0,1996.0,unknown,Apartment,unknown,unknown,unknown
"8112-Siringo-Pass,-Austin,-TX-78749",265,164,226,0412381004,LOT 4 BLK V LEGEND OAKS PHS A SEC 5B,1.0,1995.0,unknown,Single Family,"{'2020': {'value': 352644, 'land': 100000, 'improvements': 252644}, '2021': {'value': 432617, 'land': 100000, 'improvements': 332617}, '2022': {'value': 656846, 'land': 250000, 'improvements': 406846}, '2023': {'value': 649186, 'land': 250000, 'improvements': 399186}}","{'2020': {'total': 7852}, '2021': {'total': 9417}, '2022': {'total': 11412}}",LEGEND OAKS PHS A SEC 5B
"8000-Decker-Ln,-Austin,-TX-78724",266,0,190,Uknown,unknown,0.0,2004.0,unknown,Apartment,unknown,unknown,unknown
"7920-San-Felipe-Blvd,-Austin,-TX-78729",267,165,190,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"909-Great-Britain-Blvd,-Austin,-TX-78748",268,166,227,0425181314,LOT 14 BLK O BUCKINGHAM ESTATES PHS 3 SEC 5,0.0,1984.0,unknown,Single Family,"{'2021': {'value': 295400, 'land': 125000, 'improvements': 170400}, '2022': {'value': 473360, 'land': 275000, 'improvements': 198360}, '2023': {'value': 414679, 'land': 275000, 'improvements': 139679}}","{'2021': {'total': 6430}, '2022': {'total': 8459}}",BUCKINGHAM ESTATES PHS 3 SEC 5
"1810-Adina-St,-Unit-B,-Austin,-TX-78721",269,0,228,Uknown,unknown,0.0,0.0,unknown,Duplex-Triplex,unknown,unknown,unknown
"500-E-Riverside-Dr,-Apt-254,-Austin,-TX-78704",270,167,229,187973,UNT 254 BLD J RIVERWALK CONDOMINIUMS AMENDED PLUS .526% INTEREST IN COMMON AREA,0.0,1971.0,unknown,Condo,"{'2021': {'value': 229200, 'land': 102240, 'improvements': 126960}, '2022': {}}","{'2021': {'total': 4989}, '2022': {'total': 5550}}",RIVERWALK CONDOMINIUMS AMENDED
"6503-Bluff-Springs-Rd,-Austin,-TX-78744",271,168,202,Uknown,unknown,0.0,1987.0,unknown,Apartment,unknown,unknown,unknown
"8312-Fathom-Cir,-Austin,-TX-78750",272,0,190,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"2320-Gracy-Farms-Ln,-Apt-233,-Austin,-TX-78758",273,169,230,0258100424,UNT 233 STONELEIGH CONDOMINIUMS AMENDED PLUS .5376 % INT IN COM AREA,1.0,2002.0,unknown,Condo,"{'2019': {'value': 124446, 'land': 382, 'improvements': 173951}, '2021': {'value': 150580, 'land': 382, 'improvements': 195788}, '2022': {'value': 297353, 'land': 382, 'improvements': 296971}, '2023': {'value': 297071, 'land': 382, 'improvements': 296689}}","{'2019': {'total': 2210}, '2021': {'total': 2703}, '2022': {'total': 2576}}",STONELEIGH CONDOMINIUMS AMENDED
"14100-Avery-Ranch-Blvd,-Unit-701,-Austin,-TX-78717",274,170,231,R-17-W307-4000-0701-0008,"C731 - AVERY RANCH WEST CONDO, UNIT 701, 1.449% COMMON AREA INTEREST",0.0,2007.0,unknown,Condo,"{'2020': {'value': 244663, 'land': 38457, 'improvements': 206206}, '2022': {'value': 272379, 'land': 45000, 'improvements': 227379}, '2023': {'value': 360411, 'land': 85988, 'improvements': 274423}}","{'2020': {'total': 1110}, '2022': {'total': 9803}, '2023': {'total': 7495}}",AVERY RANCH WEST CONDO
"7224-Northeast-Dr,-Austin,-TX-78723",275,0,190,Uknown,unknown,0.0,1972.0,unknown,Apartment,unknown,unknown,unknown
"1624-E-6th-St,-Unit-233,-Austin,-TX-78702",276,0,232,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"313-Brazos-St,-Unit-236,-Austin,-TX-78701",277,0,233,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"8001-S-Ih,---35,-Austin,-TX-78744",278,0,190,Uknown,unknown,0.0,2014.0,unknown,Apartment,unknown,unknown,unknown
"2505-Longview-St,-Austin,-TX-78705",279,171,234,Uknown,unknown,0.0,2012.0,unknown,Apartment,unknown,unknown,unknown
"10926-Jollyville-Rd,-Austin,-TX-78759",280,172,190,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"301-West-Ave,-Apt-3502,-Austin,-TX-78701",281,173,235,0107003906,UNT 3502 INDEPENDENT CONDOMINIUMS PLUS .2743 % INT IN COM AREA,0.0,2018.0,unknown,Condo,"{'2023': {'value': 1171816, 'land': 53752, 'improvements': 1118064}}",unknown,INDEPENDENT CONDOMINIUMS
"1781-Spyglass-Dr,-Austin,-TX-78746",282,174,236,Uknown,unknown,0.0,1981.0,unknown,Apartment,unknown,unknown,unknown
"12345-Lamplight-Village-Ave,-Austin,-TX-78758",283,175,237,Uknown,unknown,0.0,1999.0,unknown,Apartment,unknown,unknown,unknown
"9501-N-Fm-620-Rd,-Austin,-TX-78726",284,0,238,Uknown,unknown,0.0,2006.0,unknown,Apartment,unknown,unknown,unknown
"500-E-Anderson-Ln,-Austin,-TX-78752",285,0,190,Uknown,unknown,0.0,1967.0,unknown,Apartment,unknown,unknown,unknown
"7610-Cameron-Rd,-Austin,-TX-78752",286,157,208,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"9617-Great-Hills-Trl,-Austin,-TX-78759",287,0,190,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"2403-Gateshead-Cir,-Austin,-TX-78745",288,74,239,0412170508,LOT 4 BLK E CHERRY CREEK V,1.0,1970.0,unknown,Single Family,"{'2020': {'value': 369564, 'land': 183750, 'improvements': 185814}, '2022': {'value': 664884, 'land': 393750, 'improvements': 271134}, '2023': {'value': 693743, 'land': 393750, 'improvements': 299993}}",{'2022': {'total': 13131}},CHERRY CREEK V
"625-E-Stassney-Ln,-Austin,-TX-78745",289,0,190,Uknown,unknown,0.0,2009.0,unknown,Apartment,unknown,unknown,unknown
"2302-E-William-Cannon-Dr,-Austin,-TX-78744",290,176,199,Uknown,unknown,0.0,2001.0,unknown,Apartment,unknown,unknown,unknown
"3621-W-Slaughter-Ln,-Austin,-TX-78749",291,0,240,Uknown,unknown,0.0,2012.0,unknown,Apartment,unknown,unknown,unknown
"1200-Treadwell-St,-Austin,-TX-78704",292,177,241,Uknown,unknown,0.0,1983.0,unknown,Apartment,unknown,unknown,unknown
"4525-Guadalupe-St,-Austin,-TX-78751",293,178,242,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"8805-N-Plaza-Dr,-Austin,-TX-78753",294,0,190,Uknown,unknown,0.0,1978.0,unknown,Apartment,unknown,unknown,unknown
"111-Sandra-Muraida-Way,-Austin,-TX-78703",295,0,243,Uknown,unknown,0.0,2013.0,unknown,Apartment,unknown,unknown,unknown
"600-E-53rd-St,-Austin,-TX-78751",296,0,202,Uknown,unknown,0.0,1967.0,unknown,Apartment,unknown,unknown,unknown
"1624-E-6th-St,-Unit-12,-Austin,-TX-78702",297,0,244,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"2201-Montopolis-Dr,-Austin,-TX-78741",298,179,245,Uknown,unknown,0.0,2003.0,unknown,Apartment,unknown,unknown,unknown
"1300-Pleasant-Valley-Rd-S,-Austin,-TX-78741",299,0,190,Uknown,unknown,0.0,1972.0,unknown,Apartment,unknown,unknown,unknown
"2800-Bartons-Bluff-Ln,-Austin,-TX-78746",300,180,246,Uknown,unknown,0.0,1995.0,unknown,Apartment,unknown,unknown,unknown
"1401-Enfield-Rd,-Austin,-TX-78703",301,181,202,Uknown,unknown,0.0,1960.0,unknown,Apartment,unknown,unknown,unknown
"4017-Victory-Dr,-Austin,-TX-78704",302,182,190,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"8912-N-Lamar-Blvd,-Austin,-TX-78753",303,183,208,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"10600-Jollyville-Rd,-Austin,-TX-78759",304,0,247,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"2201-Willow-Creek-Dr,-Austin,-TX-78741",305,123,236,Uknown,unknown,0.0,0.0,unknown,Apartment,unknown,unknown,unknown
"4511-Dudmar-Dr,-Austin,-TX-78735",306,184,248,0406150902,LOT 10 BLK H BARTON VIEW SEC 3 & BARTON VIEW SEC 2 RESUB NO 2,1.0,1963.0,unknown,Single Family,"{'2019': {'value': 282197, 'land': 200000, 'improvements': 135378}, '2022': {'value': 664799, 'land': 200000, 'improvements': 464799}, '2023': {'value': 750653, 'land': 200000, 'improvements': 550653}}","{'2017': {'total': 4555}, '2022': {'total': 13129}}",BARTON VIEW SEC 3 & BARTON VIEW SEC 2 RE
"1600-Barton-Springs-Rd,-Unit-2404,-Austin,-TX-78704",307,185,249,0105021176,UNT 2404 BLD 2 BARTONPLACE CONDOMINIUMS AMENDED PLUS .324 % INT IN COM AREA,0.0,2008.0,unknown,Condo,"{'2020': {'value': 435000, 'land': 67082, 'improvements': 367918}, '2022': {'value': 517010, 'land': 67082, 'improvements': 449928}, '2023': {'value': 545800, 'land': 103673, 'improvements': 442127}}","{'2019': {'total': 8439}, '2022': {'total': 10211}}",BARTONPLACE CONDOMINIUMS AMENDED
"6908-Colorado-Bluffs-Rd,-Austin,-TX-78744",308,186,250,0318160511,LOT 25 BLK U COLORADO CROSSING IV SEC 9,0.0,2019.0,unknown,Single Family,"{'2020': {'value': 275300, 'land': 40000, 'improvements': 235300}, '2021': {'value': 316760, 'land': 40000, 'improvements': 276760}, '2022': {'value': 531449, 'land': 40000, 'improvements': 491449}}","{'2020': {'total': 6555}, '2021': {'total': 7339}, '2022': {'total': 11495}}",COLORADO CROSSING IV SEC 9
"460-Bastrop-Hwy-S,-Austin,-TX-78741",309,0,251,Uknown,unknown,0.0,2019.0,unknown,Apartment,unknown,unknown,unknown
"1500-Scenic-Dr,-Apt-106,-Austin,-TX-78703",310,187,252,116355,UNT 106 BLD A LAKEHOUSE CONDOMINIUM COMMUNITY AMENDED PLUS 4.5455% INTEREST IN COMMON AREA,1.0,1965.0,unknown,Condo,{'2022': {}},{'2022': {'total': 23324}},LAKEHOUSE CONDOMINIUM COMMUNITY AMENDED
"7000-E-Ben-White-Blvd,-Austin,-TX-78741",311,0,199,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"3406-Barranca-Cir,-Austin,-TX-78731",312,188,253,0126060722,LOT 27 LESS SW TRI BLK Y BALCONES PARK SEC 8,1.0,1957.0,unknown,Single Family,"{'2022': {'value': 1573444, 'land': 1200000, 'improvements': 373444}, '2023': {'value': 1445233, 'land': 1200000, 'improvements': 245233}}","{'2021': {'total': 25648}, '2022': {'total': 25570}}",BALCONES PARK SEC 8
"1003-Justin-Ln,-Austin,-TX-78757",313,0,190,Uknown,unknown,0.0,1984.0,unknown,Apartment,unknown,unknown,unknown
"300-West-Ave,-Austin,-TX-78701",314,0,208,Uknown,unknown,0.0,1999.0,unknown,Apartment,unknown,unknown,unknown
"2016-Park-Bend-Dr,-Austin,-TX-78758",315,0,254,262627,LOT 1 BLK A VILLAGE AT WALNUT CREEK PHS 2 SEC 12,0.0,1985.0,unknown,Duplex-Triplex,"{'2018': {'value': 33465000, 'land': 3801920, 'improvements': 29663080}}",{'2018': {'total': 735065}},VILLAGE AT WALNUT CREEK PH 2
"6600-Ed-Bluestein-Blvd,-Austin,-TX-78723",316,0,255,Uknown,unknown,0.0,1985.0,unknown,Apartment,unknown,unknown,unknown
"515-E-Slaughter-Ln,-Austin,-TX-78744",317,189,256,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
"127-E-Riverside-Dr,-Austin,-TX-78704",318,190,257,Uknown,unknown,0.0,2008.0,unknown,Apartment,unknown,unknown,unknown
"1200-E-Parmer-Ln,-Austin,-TX-78753",319,0,190,Uknown,unknown,0.0,2013.0,unknown,Apartment,unknown,unknown,unknown
"700-Hearn-St,-Austin,-TX-78703",320,0,202,Uknown,unknown,0.0,1974.0,unknown,Apartment,unknown,unknown,unknown
"7601-Rialto-Blvd,-Austin,-TX-78735",321,0,190,Uknown,unknown,0.0,2002.0,unknown,Apartment,unknown,unknown,unknown
"2200-S-Pleasant-Valley-Rd,-Austin,-TX-78741",322,191,208,Uknown,unknown,0.0,1973.0,unknown,Apartment,unknown,unknown,unknown
"15510-Ranch-Road-620-Rd,-Austin,-TX-78717",323,0,190,Uknown,unknown,0.0,2008.0,unknown,Apartment,unknown,unknown,unknown
"8701-Bluffstone-Cv,-Austin,-TX-78759",324,0,190,Uknown,unknown,0.0,1998.0,unknown,Apartment,unknown,unknown,unknown
"14100-Thermal-Dr,-Austin,-TX-78728",325,192,190,Uknown,unknown,0.0,1986.0,unknown,Apartment,unknown,unknown,unknown
"2900-Sunridge-Dr,-Austin,-TX-78741",326,0,190,Uknown,unknown,0.0,2001.0,unknown,Apartment,unknown,unknown,unknown
"5605-Springdale-Rd,-Austin,-TX-78723",327,193,258,Uknown,unknown,0.0,2016.0,unknown,Apartment,unknown,unknown,unknown
